1618799858634691840,-0.02706,1.44888,0.02014,0.99972,0.01871,-0.01401,0.00302,-0.01270,1.57211,0.02331,
1618799858719617280,-0.23275,3.17844,-0.08354,0.99978,0.00308,-0.02092,0.00102,-0.23594,2.71881,-0.04878,
1618799858797200384,-0.06011,2.73956,0.05810,0.99967,0.02093,-0.01417,0.00463,-0.11427,2.40336,0.07667,
1618799858875939328,-0.06589,2.94961,0.09464,0.99958,0.02489,-0.01290,0.00665,-0.14913,2.53166,0.10847,
1618799858957483776,0.01933,2.82199,0.06911,0.99972,0.02096,-0.00305,0.01042,-0.05374,2.44173,0.07428,
1618799859040939264,-0.05597,3.36406,0.10305,0.99968,0.02222,-0.00070,0.01208,-0.17226,2.75445,0.11293,
1618799859121756928,-0.07909,3.56462,0.06251,0.99974,0.01866,0.00078,0.01330,-0.18859,2.90973,0.05316,
1618799859204578816,-0.05052,3.71001,0.08623,0.99969,0.01703,0.00640,0.01691,-0.18972,2.98089,0.07603,
1618799859280901376,-0.04023,3.83793,0.06705,0.99964,0.01362,0.01375,0.01867,-0.14126,3.06890,0.05400,
1618799859351463680,-0.05076,4.01288,0.04791,0.99954,0.00899,0.01936,0.02155,-0.20791,3.14704,0.05781,
1618799859435291648,-0.03806,4.12348,0.03035,0.99937,0.00452,0.02589,0.02392,-0.15532,3.14843,0.05095,
1618799859521566464,-0.04877,4.42648,0.01714,0.99889,0.00135,0.03771,0.02807,-0.18772,3.30875,0.04727,
1618799859598957824,-0.03653,4.56521,-0.00315,0.99808,-0.00418,0.05355,0.03094,-0.14939,3.31416,0.04020,
1618799859675975424,-0.05202,4.80365,-0.00919,0.99771,-0.00643,0.05810,0.03408,-0.15347,3.39126,0.04469,
1618799859762941952,-0.05267,4.99889,-0.02390,0.99766,-0.00751,0.05743,0.03629,-0.20150,3.42608,0.06492,
1618799859850492928,-0.05989,5.31608,-0.01052,0.99735,-0.00809,0.06030,0.03976,-0.23645,3.54480,0.06809,
1618799859938326784,-0.06122,5.53602,-0.02017,0.99752,-0.00767,0.05620,0.04170,-0.28850,3.53044,-0.01835,
1618799860016988416,-0.08372,5.80246,-0.02357,0.99766,-0.00504,0.05151,0.04457,-0.31417,3.55614,-0.07091,
1618799860098139648,-0.09185,5.97683,-0.02846,0.99785,-0.00187,0.04627,0.04637,-0.35887,3.56012,-0.03797,
1618799860179437568,-0.11748,6.25511,-0.02434,0.99771,-0.00076,0.04590,0.04971,-0.32991,3.66674,0.01946,
1618799860260582656,-0.14247,6.56100,-0.02263,0.99775,0.00104,0.04187,0.05231,-0.30438,3.78509,0.04321,
1618799860336464384,-0.16299,6.83199,-0.01656,0.99747,0.00058,0.04440,0.05552,-0.28897,3.87614,0.06863,
1618799860419203072,-0.17559,7.06880,-0.01203,0.99725,-0.00030,0.04554,0.05848,-0.29915,3.85590,0.04941,
1618799860495994112,-0.19930,7.34723,-0.00937,0.99692,-0.00122,0.04846,0.06172,-0.37794,3.86564,0.02808,
1618799860570842880,-0.23018,7.65759,-0.00421,0.99674,-0.00064,0.04883,0.06419,-0.45583,3.93097,0.03987,
1618799860657558784,-0.26546,7.97625,-0.00013,0.99647,-0.00060,0.04899,0.06821,-0.48437,3.97166,0.05211,
1618799860742062336,-0.29773,8.31140,0.00324,0.99630,-0.00053,0.04695,0.07203,-0.52563,4.04519,0.09134,
1618799860826192896,-0.34214,8.65287,0.01228,0.99586,-0.00124,0.04859,0.07681,-0.56580,4.05809,0.09299,
1618799860897380352,-0.38257,8.98769,0.01920,0.99567,0.00002,0.04716,0.08011,-0.60236,4.10717,0.07594,
1618799860976564480,-0.43042,9.30066,0.02528,0.99530,0.00128,0.04632,0.08498,-0.66142,4.13363,0.06729,
1618799861062143488,-0.48579,9.70904,0.03314,0.99496,0.00321,0.04480,0.08965,-0.70863,4.21590,0.07450,
1618799861143867392,-0.55540,10.08453,0.04604,0.99446,0.00446,0.04494,0.09489,-0.75186,4.27933,0.08820,
1618799861221569280,-0.59021,10.38329,0.05251,0.99398,0.00439,0.04638,0.09921,-0.74847,4.29807,0.11087,
